Comparison	Signature	Sample	Age	Cell_type	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ETMR_vs_HGG-IDH	F-p0 OPC	Forebrain P0	Mouse P0	Oligodendrocyte precursor cells	1.6803898504453034e-4	3.748389747417457e-4	-0.6590213957712672	-2.443358268468867	0	95	EGFR, BCAS1, TIMP4, ARHGAP31, OLIG2, PLLP, SOX8, C1QL1, CNP, SMOC1, SCRG1, BCAN, SOX10, OLIG1, PTPRE, SOX6, QKI, RGCC, ETV5, PIK3R1, C8orf46, LRP1B, OSTF1, LHFPL3, EPN2, KCNIP3, PCDH15, TMCC3, ZEB1, CNTN1, PTPRZ1, GM2A, SERPINE2, SOX9, PPP1R16B, CDK2AP1, LRRTM3, FIP1L1, BRINP3, SULF2, ARL2BP, RASL11A, DLL3, SAPCD2, PPP1R14B, DDAH1, SEPT7, KCND2, PID1, CKB, XYLT1, QPCT
ETMR_vs_HGG-IDH	VSVZ-2 Astrocytes	V-SVZ	Mouse adult	VSVZ-2 Astrocytes	1.6744809109176155e-4	3.748389747417457e-4	-0.6616039237979696	-2.456146858183919	0	96	CD81, TIMP4, HTRA1, APOE, CLU, ALDH1L1, ALDOC, S100A1, CST3, SCRG1, BCAN, CD63, GPR37L1, SPARCL1, DBI, AGT, NDRG2, LUZP2, SLC9A3R1, GLUL, SLC4A4, TST, PTPRZ1, TIMP3, ATP1B2, ACSBG1, SERPINE2, CYP2J2, NKAIN4, SOX9, F3, NTSR2, GLUD1, PRNP, NTRK2, S1PR1, SLC1A3, MT3, SCG3, LSAMP, SDC4, FAM107A, ATP1A2, ENHO, KCNK1, MLC1, MT1G, SMPDL3A, AQP4, DKK3, TSPAN7, FJX1, CPE, DDAH1, MMD2, ENTPD2, CKB, GPM6A, VCAM1
ETMR_vs_HGG-IDH	Str/SVZ 34-Progenitor	Striatum	Mouse P9	Str/SVZ 34-Progenitor	1.675603217158177e-4	3.748389747417457e-4	-0.6654431513696031	-2.4672553275194575	0	94	CSF1R, APOE, CYBA, CST3, C1QC, C1QA, C1QB, SPI1, CD63, LST1, TYROBP, FCGR2B, CTSB, EFHD2, PYCARD, B2M, LAPTM5, OSTF1, HEXA, LY86, SEPP1, VAMP8, GPX1, AIF1, ARHGDIB, TREM2, FCER1G, CD68, ARPC1B, LTC4S, LGALS1, CX3CR1, NPC2, MAF, CTSZ, CTSS, RAC2, FTL, LGMN, COX8A, SH3BGRL3, FTH1, RGS10, MT1G, ATOX1, SDF2L1, BOLA2B, GABARAP, VMP1
ETMR_vs_HGG-IDH	F-p6 ASTR2	Forebrain P6	Mouse P6	Astrocytes 2	1.668613382279326e-4	3.748389747417457e-4	-0.6587184592810751	-2.4827466219927485	0	106	TSC22D4, CD81, MT2A, TMEM100, HTRA1, RAMP1, MT1X, APOE, CLU, ALDH1L1, ALDOC, CST3, BCAN, FAM181B, CD63, PEA15, SPARCL1, TRIM9, HEPACAM, DBI, NDRG2, LUZP2, GPM6B, GLUD2, MT1E, GLUL, SLC4A4, TST, PTPRZ1, SYT11, ATP1B2, ACSBG1, SERPINE2, SLC27A1, ACOT2, SLC25A18, FEZ1, GLUD1, CA2, SLC1A3, MT3, SLC15A2, SCG3, ACOT1, ATP1A2, SCD, ENHO, MLC1, MT1G, GJA1, AQP4, SLC6A1, PHYHIPL, TSPAN7, CPE, MMD2, CKB, GPM6A, VCAM1
ETMR_vs_HGG-IDH	HP Microglia	NA	Human ped/adult	Microglia	1.665833749791771e-4	3.748389747417457e-4	-0.6708649673104153	-2.5010272654739714	0	98	SORL1, CSF1R, ARHGAP22, SLCO2B1, SLC9A9, ITPR2, C1QB, DOCK8, AOAH, TBXAS1, CD74, LDLRAD4, MBNL1, A2M, LRRK1, DOCK2, MYO1F, APBB1IP, CSF2RA, RBM47, EPB41L2, SYK, MEF2A, ATP8B4, LY86, P2RY12, ADAM28, ARHGAP15, PTPRJ, C3, CX3CR1, PALD1, LHFPL2, FYB, SAMSN1, BLNK, PTPRC, RP11-556E13.1, INPP5D, FLI1, SFMBT2, SH3RF3, MKNK1, TAB2, CPED1, DOCK4, BMP2K, RASGEF1C, SYNDIG1, MEF2C, PLXDC2, RUNX1, LPAR6, USP53, RP11-480C22.1
ETMR_vs_HGG-IDH	F-p0 ASTR2	Forebrain P0	Mouse P0	Astrocytes 2	1.6633399866932801e-4	3.748389747417457e-4	-0.6561278907085807	-2.502587697938015	0	116	TSC22D4, MT2A, MT2A, TIMP4, RAMP1, MT1X, MT1X, APOE, ALDH1L1, ALDOC, CST3, CD9, SCRG1, EEPD1, BCAN, FAM181B, OLIG1, PEA15, SPARCL1, TRIM9, HEPACAM, DBI, NDRG2, QKI, NIM1K, METRN, TNC, GPM6B, SLC9A3R1, GLUD2, MT1E, MT1E, GLUL, SLC4A4, TST, PPP1R3C, PTPRZ1, ATP1B2, ACSBG1, SERPINE2, SLC27A1, ACOT2, SLC25A18, GLUD1, CA2, SLC1A3, HSDL2, MT3, SLC15A2, FADS2, ACOT1, ATP1A2, SCD, SCD, PAQR8, ID3, MLC1, MT1G, MT1G, GJA1, GNG12, AQP4, MYO6, PHYHIPL
ETMR_vs_HGG-IDH	Str/SVZ 15-OPCs	Striatum	Mouse P9	Str/SVZ 15-OPCs	1.675603217158177e-4	3.748389747417457e-4	-0.678764048841815	-2.5166450540317986	0	94	NEU4, BCAS1, MAG, FA2H, SIRT2, SLC44A1, PLLP, MBP, SOX8, UGT8, CNP, GLTP, CD9, GAL3ST1, ITPR2, TNR, SOX10, PTPRE, SHISA4, LIMS2, KANK1, SOX6, GPR17, UST, QKI, PRKCQ, COL9A3, GJC3, ENPP6, PTPRJ, CLDN11, TNS3, FYN, ELOVL7, CSGALNACT1, IPCEF1, NCAM2, PPP1R16B, TUBB4A, SEMA5A, RAPGEF1, PDE4B, S100B, TMEM108, S100A13, DNM3, PCDH7, TMEFF2, BRINP3, SULF2, KAZN, DSCAM, NKX2-2, SLC24A3
ETMR_vs_HGG-IDH	Str/SVZ 4-OPCs	Striatum	Mouse P9	Str/SVZ 4-OPCs	1.675603217158177e-4	3.748389747417457e-4	-0.6848017618637222	-2.539031007796105	0	94	ARHGAP31, OLIG2, TMEM100, CALCRL, SOX8, C1QL1, ARHGEF3, PPAPDC1A, S100A1, SCRG1, TNR, SOX10, MAML2, OLIG1, PTPRE, ASTN2, KANK1, SOX6, GPR17, LUZP2, RGCC, PRKCQ, LRP1B, CSPG4, PDGFRA, EPN2, WIPF1, KCNIP3, IL1RAP, PCDH15, SHC4, CNTN1, PTPRZ1, PHLDA1, SERPINE2, KIF13A, CHST11, MEGF11, SEMA5A, PDE4B, STK32A, SGCD, DPYD, LSAMP, MMP16, PPP2R2B, S100A13, BRINP3, SULF2, DSCAM, GRIN3A, SNTG1, KCND2, PID1, XYLT1, LRRC4C
ETMR_vs_HGG-IDH	F-p3 ASTR2	Forebrain P3	Mouse P3	Astrocytes 2	1.6600265604249667e-4	3.748389747417457e-4	-0.673108924777028	-2.542242139852675	0	107	TSC22D4, CD81, MT2A, HTRA1, RAMP1, MT1X, APOE, ALDH1L1, ALDOC, CST3, CD9, BCAN, FAM181B, CD63, PEA15, SPARCL1, TRIM9, DBI, NDRG2, LUZP2, QKI, TNC, GPM6B, SLC9A3R1, GLUD2, MT1E, GLUL, SLC4A4, TST, PTPRZ1, TIMP3, SYT11, ATP1B2, ACSBG1, SERPINE2, SLC27A1, ACOT2, SLC25A18, FEZ1, GLUD1, TMBIM6, CA2, SLC1A3, HSDL2, MT3, FADS2, ACOT1, ATP1A2, SCD, ID3, MLC1, MT1G, GJA1, GNG12, AQP4, SLC6A1, MYO6, PHYHIPL, TSPAN7, FJX1, CPE, MMD2, CKB, GPM6A, VCAM1
ETMR_vs_HGG-IDH	F-p3 OPC	Forebrain P3	Mouse P3	Oligodendrocyte precursor cells	1.675603217158177e-4	3.748389747417457e-4	-0.6862086549153387	-2.5442473277322355	0	94	ARHGAP31, OLIG2, PLLP, SOX8, C1QL1, GLTP, S100A1, GRIA3, SCRG1, TNR, SOX10, OLIG1, PTPRE, LIMS2, SOX6, GPR17, RGCC, PRKCQ, PIK3R1, C8orf46, LRP1B, OSTF1, LHFPL3, CSPG4, EPN2, PCDH15, SHC4, CNTN1, PCSK1N, GM2A, PHLDA1, TGFA, SERPINE2, GATM, PPP1R16B, MFSD2A, SEMA5A, LRRTM3, FXYD6-FXYD2, FXYD6, LSAMP, MMP16, MDGA2, MATN4, S100A13, DNM3, BRINP3, SULF2, NLGN3, GRIA2, ARL2BP, DSCAM, RASL11A, NKX2-2, SAPCD2, KCND2, OMG, PID1
ETMR_vs_HGG-IDH	HF oRG	Human fetal cortex/MGE	Human fetal	Outer Radial Glia	1.670843776106934e-4	3.748389747417457e-4	-0.682477535829843	-2.551323847817015	0	100	ARHGEF6, CLU, ALDOC, ARAP2, CD9, GFAP, EEPD1, BCAN, CHST3, KCNJ10, CD38, PMP22, GPX3, PEA15, CD82, HEPACAM, KLHL21, ATP13A4, HNMT, PMP2, TNC, NOTCH2, HGF, ATP10B, ADHFE1, EVA1C, FAM189A2, PARP9, LPAR1, IL33, BAG3, PTPRZ1, RHOJ, ATP1B2, PIR, ACSBG1, N4BP2L1, GATM, SLC25A18, LYN, F3, GRAMD1C, ITGB5, C2orf72, S1PR1, SLC1A3, MT3, SLC15A2, NOG, HOPX, FAM107A, RANBP3L, ATP1A2, ANKFN1, PAQR8, MLC1, S1PR3, HERC6, AQP4, ID4, GABRB1, LRRC10B, ANKRD9, SLC7A11
ETMR_vs_HGG-IDH	HP Oligodendrocytes	NA	Human ped/adult	Oligodendrocytes	1.670843776106934e-4	3.748389747417457e-4	-0.6852539872894727	-2.5617031298437065	0	100	CRYAB, PRUNE2, MAG, TF, MOBP, SLC44A1, LINC00609, CNDP1, MBP, UGT8, CNP, DOCK10, C10orf90, ABCA2, SLC5A11, TMEM144, PLP1, PTGDS, QKI, GAB1, LAMP2, GPM6B, FRMD5, CDK18, PIP4K2A, CTNNA3, CLDN11, LPAR1, PDE8A, CREB5, ERBB2IP, PHLPP1, SYNJ2, ABCA8, MARCH1, CLDND1, TTLL7, DOCK5, RP11-946L20.2, PDE4B, PEX5L, SLC24A2, SLCO1A2, SIK3, DPYD, PLEKHH1, PPP2R2B, SCD, SLAIN1, MAN2A1, DNM3, TMEFF2
ETMR_vs_HGG-IDH	F-p3 ASTR3	Forebrain P3	Mouse P3	Astrocytes 3	1.6716817118020728e-4	3.748389747417457e-4	-0.6725753099387584	-2.565843808481438	0	117	TSC22D4, CD81, MT2A, MT2A, RAMP1, HSPB8, MT1X, MT1X, CNP, APOE, CLU, ALDH1L1, GPR37, SCRG1, GFAP, BCAN, LAMP1, CD63, LCAT, SPARCL1, TMEM176B, A2M, DBI, AGT, PAQR4, LIFR, PLEC, TNC, GPM6B, GLUD2, MT1E, MT1E, SLC4A4, GADD45G, TST, TMEM176A, CXXC5, ATP1B2, IL6ST, FOS, ACOT2, TNFRSF21, SLC25A18, SERPINF1, NTSR2, GLUD1, AAMDC, THY1, IGFBP5, FBXO2, NOG, FXYD6-FXYD2, FXYD6, SDC4, ACOT1, SOCS3, ATP1A2, SCD, PAQR8, ID3, MT1G, MT1G, GJA1, TMEM150A, AQP4, MYO6, GRIN3A, PHYHIPL
ETMR_vs_HGG-IDH	F-p6 ASTR3	Forebrain P6	Mouse P6	Astrocytes 3	1.6666666666666666e-4	3.748389747417457e-4	-0.6742075157763341	-2.5791074199217605	0	119	TSC22D4, CD81, MT2A, MT2A, HSPB8, MT1X, MT1X, APOE, CLU, ALDOC, CD9, GFAP, EEPD1, S100A6, C4B, HSPA2, C4A, CD63, CD74, SFXN5, PEA15, A2M, HEPACAM, DBI, NDRG2, HCFC1R1, HLA-DMA, JUNB, TNC, GPM6B, GLUD2, DTNA, HLA-DQB2, MT1E, MT1E, TST, PPP1R3C, CXXC5, CCDC80, ATP1B2, HLA-DQB1, FOS, ACOT2, NTSR2, GLUD1, NTRK2, IGFBP5, FBXO2, MT3, NOG, SCG3, FXYD6-FXYD2, TSPAN3, FXYD6, ACOT1, SOCS3, OAT, ID3, MLC1, MT1G, MT1G, GJA1, AQP4, ID4, GABRB1, CPE, DDAH1, MMD2, ENTPD2, CKB, GPM6A, PRKAG2, CNN3, C4orf3, C4orf3, GSTM1
ETMR_vs_HGG-IDH	VSVZ-2 T	V-SVZ	Mouse adult	VSVZ-2 T	1.7015484090522376e-4	3.748389747417457e-4	-0.7202377303757905	-2.589893439467023	0	78	PSMB8, CYBA, TSPO, ITGB2, GIMAP1, PTPN6, CD74, LTB, B2M, STK17B, GMFG, AHNAK, GIMAP6, HLA-DRB1, GPSM3, CD53, ETS1, CORO1A, MS4A6A, ARHGDIB, EMP3, ARPC1B, LGALS1, KLF2, PTPRCAP, NAPSA, PTPRC, MS4A4A, HMHA1, SRGN, S100A11, S100A4, RAC2, HLA-DQB1, FXYD5, S100A10, ITGB7, SLFN12, MNDA, CYTIP, HLA-DQA1, CCR2, TAGLN2, SELL, ANXA2, PLAC8, SHISA5, CRIP1, SKAP1, DUSP2, NKG7
ETMR_vs_HGG-IDH	F-p6 NFOL	Forebrain P6	Mouse P6	Newly-forming oligodendrocytes	1.6803898504453034e-4	3.748389747417457e-4	-0.7019421499731782	-2.6024893381747702	0	95	NEU4, BCAS1, MAG, PLXNB3, FA2H, SIRT2, SLC44A1, PLLP, MBP, UGT8, CNP, PXDC1, GLTP, S100A1, GAL3ST1, ITPR2, TNR, ZNF488, SOX10, SGK1, PTPRE, ZNF365, LIMS2, KANK1, GPR17, PLP1, UST, AATK, DBNDD2, EPB41L2, PRKCQ, COL9A3, C8orf46, GJC3, ENPP6, CLDN11, TNS3, TMEM88B, MYRF, MAP6D1, FYN, ELOVL7, LGI3, ITGB7, PPP1R16B, AMZ1, TUBB4A, SEMA5A, S100B, TMEM108, MATN4, S100A13, DNM3, TMEFF2
ETMR_vs_HGG-IDH	HF Endothelial	Human fetal cortex/MGE	Human fetal	Endothelial	1.670843776106934e-4	3.748389747417457e-4	-0.7165753181232093	-2.6787924904544007	0	100	CALCRL, EFNA1, EPAS1, CAV1, CLDN5, RNF144B, IGFBP7, GIMAP6, CFI, ICAM1, FAM129A, PTRF, SERPINE1, GIMAP4, APLNR, PRKCH, CASP4, VAMP5, TGFBR2, PROCR, FLI1, ICAM2, TGM2, RASGRP3, FXYD5, ABCB1, ABCB1, IGFBP3, EGFL7, GIMAP7, GPR116, MFSD2A, MARVELD2, ESAM, SLC38A5, FOXF1, IL1R1, CA2, ABCG2, ABCG2, C1orf54, CAV2, TM4SF1, CLEC2B, CD93, SLCO1A2, SLCO1A2, SLCO1A2, SLCO1A2, SLCO1A2, SLCO1A2, ENG, MMRN2, VWF, ADM, SHE, APLN, ITM2A, FLVCR2, FLT1, ROBO4, ECSCR, CXorf36, ERG, TEK, EMCN, XAF1, IFI27, IFI27, CGNL1, GBP4, GBP4, EDN1, AFAP1L1, APOLD1, BCL6B, ELTD1, CD34, ALPK3, SDPR, GNG11, MYCT1, ARHGAP29
ETMR_vs_HGG-IDH	VSVZ-2 OPC	V-SVZ	Mouse adult	VSVZ-2 OPC	1.6803898504453034e-4	3.748389747417457e-4	-0.7248572336154223	-2.6874482779743	0	95	ZCCHC24, CHADL, NEU4, ARHGAP31, OLIG2, TMEM100, PLLP, RAMP1, ADAM9, C1QL1, PXDC1, S100A1, CD9, SCRG1, ITPR2, BCAN, TNR, SOX10, OLIG1, GPR37L1, LIMS2, KANK1, S100A16, GPR17, DBI, TCEAL3, LUZP2, RGCC, C8orf46, GJC3, AMPD3, ADCYAP1R1, CSPG4, SNX22, PDGFRA, EPN2, GPT2, KCNIP3, ABHD2, SHC4, CNTN1, PTPRZ1, PCSK1N, GM2A, PHLDA1, SERPINE2, MFSD2A, CASKIN2, S100B, TSPAN3, FXYD6, MATN4, FIP1L1, SNX1, SULF2, NLGN3, ARL2BP
ETMR_vs_HGG-IDH	VSVZ-1 T	V-SVZ	Mouse adult	VSVZ-1 T	1.6786973308712439e-4	3.748389747417457e-4	-0.7335521104837571	-2.6905863385864572	0	87	CD44, GIMAP1, HCST, CD74, GIMAP5, GIMAP5, B2M, ANXA1, GMFG, GIMAP6, HLA-DRB1, FGR, HLA-DMB, SAMHD1, CORO1A, MS4A6A, ARHGDIB, ARHGAP15, RNASE2, CYBB, EMP3, KLF2, GIMAP4, PTPRCAP, NAPSA, FCRLA, PTPRC, MS4A4A, ITGAL, S100A4, CLEC7A, RAC2, S1PR4, HLA-DQB1, FXYD5, ITGB7, CD69, RNASE6, SLFN12, MNDA, MNDA, HLA-DOB, CYTIP, HLA-DQA1, CCR2, MYO1G, SELL, PLAC8, SHISA5, SPN, CRIP1, IFITM1, EPSTI1, DUSP2, PLBD1, CLEC12A, NKG7, CD2, TBC1D10C, LGALS3, LCK, CLEC4A, CLEC4A, CD3E
ETMR_vs_HGG-IDH	F-p3 NFOL	Forebrain P3	Mouse P3	Newly-forming oligodendrocytes	1.6744809109176155e-4	3.748389747417457e-4	-0.7274177958933118	-2.700475117671773	0	96	TFEB, NEU4, BCAS1, MAG, PLXNB3, FA2H, SIRT2, SLC44A1, PLLP, MBP, SOX8, UGT8, CNP, PXDC1, GLTP, SPSB1, S100A1, CD9, SCRG1, GAL3ST1, ITPR2, TNR, ZNF488, SOX10, SGK1, GPR37L1, PTPRE, ZNF365, LIMS2, KANK1, GPR17, PLP1, UST, AATK, EPB41L2, PRKCQ, COL9A3, C8orf46, ENPP6, CLDN11, TNS3, PHLDB1, MYRF, MAP6D1, FYN, ELOVL7, LGI3, CYP2J2, NCAM2, PPP1R16B, AMZ1, TUBB4A, SEMA5A, S100B, TMEM108, MATN4, S100A13, NFKBIB, DNM3, EHD3
ETMR_vs_HGG-IDH	Str/SVZ 23-Microglia	Striatum	Mouse P9	Str/SVZ 23-Microglia	1.675603217158177e-4	3.748389747417457e-4	-0.746622998831085	-2.7682448421373804	0	94	CSF1R, CYBA, LPL, C1QC, SLC9A9, C1QA, CD33, LAIR1, C1QB, DOCK8, TBXAS1, SPI1, PTGS1, MBNL1, DOCK2, TYROBP, FCGR2B, MYO1F, GRN, APBB1IP, DAB2, CTSB, EFHD2, PYCARD, B2M, LAPTM5, FGD2, HEXA, RNASE4, C3AR1, LY86, SEPP1, CD84, VAMP8, P2RY12, GPX1, MRC1, AIF1, TREM2, P2RY6, FCER1G, CD68, ARPC1B, LTC4S, TNFRSF11A, CX3CR1, SERINC3, FYB, INPP5D, FLI1, MAF, CTSZ, LCP1, CTSS, RAC2, CD180, LYN, BMP2K, MPEG1, MEF2C, PLXDC2, CFH, LGMN, RUNX1, HPGDS, SH3BGRL3
ETMR_vs_HGG-IDH	VSVZ-2 Oligodendrocytes	V-SVZ	Mouse adult	VSVZ-2 Oligodendrocytes	1.6744809109176155e-4	3.748389747417457e-4	-0.7530856034333334	-2.7957646142696575	0	96	CRYAB, MAG, TF, MOBP, CMTM5, FA2H, SLC44A1, GSN, PLLP, SEPT4, JOSD2, MOG, MBP, UGT8, CNP, GJB1, NDRG1, PLEKHB1, ASPA, GPR37, TTYH2, HAPLN2, OPALIN, OLIG1, MAL, S1PR5, PLP1, ERMN, PTGDS, TMEM125, RHOG, GJC2, GJC3, CSRP1, RNF13, TPPP, APP, EVI2A, CLDN11, TMEM88B, LPAR1, PPP1R14A, PDLIM2, APOD, SYT11, MAPK8IP1, ELOVL7, LGI3, ADAMTS4, GATM, FEZ1, PPP1R16B, TTLL7, TUBB4A, TMEM151A, SEC11C, CA2, PEX5L, QDPR, DEGS1, FTH1, SCD, SLAIN1, SERPINB1, TMEFF2, TALDO1
ETMR_vs_HGG-IDH	HF Astrocyte	Human fetal cortex/MGE	Human fetal	Astrocyte	1.670843776106934e-4	3.748389747417457e-4	-0.7493981892331069	-2.801495098848217	0	100	ZCCHC24, EGFR, GRAMD3, SIRPA, SIRPA, SIRPA, SIRPA, SIRPA, SIRPA, GNG7, ALDH1L1, ALDOC, ARAP2, CST3, CD9, GFAP, ITPR2, BCAN, RAB31, OLIG1, GPR37L1, SPARCL1, S100A16, HEPACAM, DBI, AGT, ATP13A4, LUZP2, RGCC, EFHD2, C8orf46, PMP2, TNC, SSPN, DTNA, SLC4A4, PARP9, CCDC80, TGFB2, ATP1B2, CSGALNACT1, FGF1, GATM, NRBP2, AC007682.1, MTMR10, F3, GLUD1, PRCP, LRRTM3, S100B, IGFBP5, C2orf72, SLC1A3, MT3, SLC15A2, HOPX, ATP1A2, ERAP1, PAQR8, GJA1, DPF3, SEZ6L, AQP4, ADRB1
ETMR_vs_HGG-IDH	HF OPC	Human fetal cortex/MGE	Human fetal	Oligodendrocyte progenitor cell	1.670843776106934e-4	3.748389747417457e-4	-0.7576912901118875	-2.832497417508652	0	100	ZCCHC24, P2RX7, BCAS1, TF, TF, ERBB3, SIRT2, OLIG2, CALCRL, GRAMD3, MBP, UGT8, CNP, DOCK10, NT5E, SMOC1, CD9, SLC9A9, BCAN, CHST3, RAB31, TNR, OLIG1, LIMS2, KANK1, GALNT13, GPR17, PLP1, LRRK2, ATP13A4, LUZP2, EPB41L2, C8orf46, PMP2, SNX22, PDGFRA, VSTM2B, EVI2A, IL1RAP, CLDN11, PCDH15, TNS3, PLAT, BCHE, CNTN1, APOD, FIBIN, SERPINE2, CSGALNACT1, LIMA1, NCAM2, SEMA5A, ARHGAP42, PDE4B, LRRTM3, S100B, ANKRD20A1, CADM2, LPPR1, SGCD, PLEKHH2, MMP16, LAMA4, BRINP3, SULF2, NLGN3, PDE7B, GNG12, DSCAM, HAS2, SASH1, AFAP1L2, PLOD2, KCND2, OMG, XYLT1, LRRC4C
ETMR_vs_HGG-IDH	VSVZ-1 Oligodendrocyte	V-SVZ	Mouse adult	VSVZ-1 Oligodendrocyte	1.6744809109176155e-4	3.748389747417457e-4	-0.7677353095938507	-2.850150370558582	0	96	CRYAB, MAG, TF, MOBP, CMTM5, FA2H, SLC44A1, GSN, PLLP, SEPT4, JOSD2, MOG, MBP, UGT8, CNP, GJB1, SLC48A1, NDRG1, PLEKHB1, ASPA, GPR37, GLTP, HAPLN2, OPALIN, OLIG1, MAL, PLP1, ERMN, PLA2G16, PTGDS, RHOG, GJC2, CSRP1, EFHD1, TPPP, NMRAL1, APP, EVI2A, SEPT8, CLDN11, TMEM88B, LPAR1, PPP1R14A, PDLIM2, APOD, MAPK8IP1, LGI3, GATM, FEZ1, TTLL7, TUBB4A, TMEM151A, SEC11C, CA2, PEX5L, QDPR, DEGS1, FTH1, KCTD13, SLAIN1, SERPINB1, TMEFF2, TALDO1, MAPT, CPOX, DNAJB2, VMP1, BIN1
ETMR_vs_HGG-IDH	F-p6 MAC	Forebrain P6	Mouse P6	Macrophages	1.67897918065816e-4	3.748389747417457e-4	-0.7625173929647651	-2.853636891610829	0	102	CSF1R, EBI3, CD14, CYTH4, STAB1, CD163, C19orf38, LST1, ALOX5AP, LRRC25, ADRB2, FCGR2B, FCGR2B, FCGR1A, FOLR2, GMFG, PTAFR, FCGR1B, NFKBID, CD53, C3AR1, F13A1, RGS18, FCGR2A, FCGR2A, MRC1, PLD4, MS4A6A, MS4A6A, MS4A6A, TMEM106A, AIF1, MS4A7, CYBB, IER3, TNF, CD68, LTC4S, HFE, MS4A6E, MS4A6E, MS4A6E, NRROS, PHF11, TGFBI, LYVE1, MSR1, ANG, TFEC, SP110, CTSS, RAC2, CD86, CCR1, DDX60, EHD4, SLFN12, MNDA, MNDA, CCL2, CFH, DOK2, TIMD4, MMP9, CD200R1, ADAM33, GPR160
ETMR_vs_HGG-IDH	Str/SVZ 9-Microglia	Striatum	Mouse P9	Str/SVZ 9-Microglia	1.6854879487611664e-4	3.748389747417457e-4	-0.8103773692496391	-2.988579700434956	0	91	CSF1R, APOE, CYBA, SLCO2B1, MYLIP, CST3, C1QC, SLC9A9, C1QA, CD33, CD33, CYTH4, LAIR1, C1QB, DOCK8, TBXAS1, MERTK, SPI1, PTGS1, LST1, MBNL1, DOCK2, TYROBP, FCGR2B, MYO1F, APBB1IP, CTSB, PYCARD, B2M, LAPTM5, FGD2, HEXA, UNC93B1, FERMT3, RNASE4, LY86, SEPP1, ADAP2, CD84, P2RY12, PIP4K2A, AIF1, TREM2, CRYBB1, P2RY6, FCER1G, ARPC1B, LTC4S, CX3CR1, SERINC3, FYB, NPC2, INPP5D, FLI1, ITM2B, MAF, CTSZ, CTSS, RAC2, LPCAT2, LYN, BMP2K, MPEG1, ITGB5, MEF2C, PLXDC2, CFH, LGMN, RUNX1, HPGDS, SH3BGRL3
ETMR_vs_HGG-IDH	F-p3 MAC	Forebrain P3	Mouse P3	Macrophages	1.665833749791771e-4	3.748389747417457e-4	-0.7960556912742641	-2.991381697948179	0	104	PSMB8, CSF1R, CD14, C1QC, C1QA, C1QB, AOAH, STAB1, CD163, SPI1, PTPN6, LST1, CD74, ALOX5AP, ADRB2, TYROBP, FCGR2B, FCGR2B, FCGR1A, FOLR2, CD300C, LAPTM5, GMFG, PTAFR, FCGR1B, LPXN, RNASE4, TNFAIP8L2, CD53, C3AR1, F13A1, RGS18, LY86, CD84, FCGR2A, FCGR2A, MRC1, PLD4, EVI2A, MS4A6A, MS4A6A, MS4A6A, TMEM106A, AIF1, MS4A7, P2RY6, CYBB, FCER1G, CD68, LTC4S, HFE, SP100, MS4A6E, MS4A6E, MS4A6E, SP140L, TGFBI, LYVE1, MSR1, MAF, LCP1, CD300A, CTSS, RAC2, CD86, CCR1, DDX60, EHD4, SLFN12, MNDA, CCL2, RUNX1, DOK2, CD200R1, ADAM33, GPR160
ETMR_vs_HGG-IDH	F-p0 MAC	Forebrain P0	Mouse P0	Macrophages	1.670843776106934e-4	3.748389747417457e-4	-0.8063614010783756	-3.024531459617524	0	103	CSF1R, LYL1, HCLS1, CD14, C1QC, C1QA, CYTH4, AOAH, STAB1, CD163, SPI1, CSF2RB, PTPN6, LST1, ALOX5AP, LRRC25, ADRB2, TYROBP, FCGR2B, FCGR2B, FCGR1A, FOLR2, CD300C, LAPTM5, GMFG, FCGR1B, LPXN, UNC93B1, FERMT3, TNFAIP8L2, CD53, IRF8, C3AR1, F13A1, RGS18, LY86, MILR1, CD84, FCGR2A, FCGR2A, MRC1, PLD4, EVI2A, MS4A6A, MS4A6A, MS4A6A, TMEM106A, AIF1, MS4A7, P2RY6, CYBB, PLEK, FCER1G, CD68, LTC4S, NCF1, MS4A6E, MS4A6E, MS4A6E, NRROS, LYVE1, MSR1, LCP1, CD300A, CTSS, RAC2, CD86, CCR1, EHD4, SLFN12, TLR7, MNDA, CCL2
ETMR_vs_HGG-IDH	VSVZ-1 Microglia	V-SVZ	Mouse adult	VSVZ-1 Microglia	1.6744809109176155e-4	3.748389747417457e-4	-0.8226759342567751	-3.0541126473810363	0	96	CSF1R, ITGAM, CYBA, SLCO2B1, SELPLG, SLC2A5, CTSH, CST3, CD14, TMEM119, C1QC, C1QA, CD33, SUSD3, CYTH4, LAIR1, C1QB, SPI1, PTGS1, SGK1, LST1, ALOX5AP, ADRB2, ABI3, TYROBP, FCGR2B, FCGR1A, GRN, APBB1IP, PYCARD, B2M, LAPTM5, GMFG, TMEM173, CTSD, JUNB, HEXA, UNC93B1, BIN2, RNASE4, CD53, IRF8, LY86, MAFB, P2RY12, PLD4, P2RY13, AIF1, ARHGDIB, TREM2, CRYBB1, FCER1G, CD68, LTC4S, CX3CR1, SERINC3, GPR34, IFNGR1, MAF, CTSZ, ZFP36, GNGT2, CTSS, JUN, FOS, BTG2, CCL4, LPCAT2, BCL2A1, MPEG1, ITGB5, LGMN, HPGDS, SOCS3, RGS10, HEXB, RGS2
