Comparison	Cell_type	Age	Dataset	pval	padj	ES	NES	leadingEdge
HGG-G34R.V_vs_HGG-WT	Str/SVZ 17-SPN	Mouse P9	Anderson et al 2020	1.6118633139909736e-4	3.722157524654687e-4	-0.6141875054385165	-2.3206518895110326	HECW1, CNTNAP5, GRM5, NNAT, LY6H, ERC2, NBEA, GABRG3, SYN3, ASIC2, CACNA2D2, PTPRN2, NEBL, UNC5D, SYT1, RBFOX1, CACNA1E, CALN1, XKR4, ARPP21, SCN9A, CELF4, GABRB3, NEGR1, PTPRM, KCNQ5, ZDBF2, DRD2, RIMS1, TENM2, MYT1L, ELMOD1, CDH8, BCL11B, CHRM3, GRIN2B, CNTN3, LRRTM4, NDST3, TLE4, FAM19A2, ADAM23
HGG-G34R.V_vs_HGG-WT	VSVZ-1 COP	Mouse adult	Mizrak et al 2019	1.6139444803098772e-4	3.722157524654687e-4	-0.6128411135843083	-2.321265655803542	RAB33A, SEMA3D, KIAA1644, SUSD4, MATN1, COL9A3, LIMS2, BARX2, GPR17, NFASC, SOX10, PLXNB3, OPCML, UST, SULF2, SUSD5, TNR, CHST8, NEU4, ZNF488, GNG4, CHST3, TCF7L2, S100B, KANK1, EPCAM, RNF128, PIM3, C14orf37, SIRT2, SLC1A1, BRINP1, PRKCQ, PARVB, GP1BB, PTPRE, DYNLL2, PPFIBP1, SSH3, ITGB7, TNFRSF21, VCAN, CHADL, BCAS1, C16orf45, WASF1, GAL3ST1
HGG-G34R.V_vs_HGG-WT	Somatostatin interneurons	Human ped/adult	Velmeshev et al 2019	1.6191709844559586e-4	3.722157524654687e-4	-0.6190026429586902	-2.321415536348736	NXPH1, LHFPL3, TRHDE, PCDH11Y, RAB3C, SHISA6, CDH12, EPHA6, MTUS2, STXBP6, PCDH11X, EPHB6, KCNC2, RALYL, UNC13C, RBFOX1, RP11-123O10.4, XKR4, GRIK2, CDH13, PTPRM, LINC00693, MAF, GRIK1, TENM2, ADCY2, PLCH1, GRIP1, PCLO, CDH8, CHRM3, TIAM1, CDH9, CADPS, SST, GRIN3A, GRIK3
HGG-G34R.V_vs_HGG-WT	Str/SVZ 1-SPN	Mouse P9	Anderson et al 2020	1.6100466913540493e-4	3.722157524654687e-4	-0.6136687889801894	-2.3231339667496838	RELN, PTCHD4, CNTNAP5, CNTNAP5, GRM5, LY6H, EPHA6, CSMD3, GABRG3, KCTD16, DLGAP2, NEBL, SYT1, STXBP5L, ATP2B1, RBFOX1, KCND2, LINGO2, CALN1, PDE10A, HS3ST4, DCC, GRIK2, RYR3, GABRB3, CNTN1, LRFN5, KCNQ5, NPTN, ATP2B2, TAC1, TENM2, SLC24A2, ATP1B1, ELMOD1, FGF14, CDH8, GRIN2B, CNTN3, GALNT13, LRRTM4, ADAM23, EPHA7
HGG-G34R.V_vs_HGG-WT	Str/SVZ 16-OPCs	Mouse P9	Anderson et al 2020	1.6139444803098772e-4	3.722157524654687e-4	-0.6137079367864459	-2.3245489324704867	C1QL1, NXPH1, MYT1, SEMA3D, MEGF11, OLIG2, PPAPDC1A, TMEM132D, OLIG1, CDH20, B3GAT2, KCNIP3, PCDH7, NCAM2, FAM155A, FIGN, GPR17, SOX10, OPCML, SULF2, TNR, KCND2, MMP16, BRINP3, CNTN1, LUZP2, KANK1, GRIK1, PPP1R14C, PRKCQ, DNER, ZDHHC2, XYLT1, LNX1, SDK1, FAM19A1, ANKS1B, GRIN3A, NCALD
HGG-G34R.V_vs_HGG-WT	Str/SVZ 13-SPN	Mouse P9	Anderson et al 2020	1.6144656118824668e-4	3.722157524654687e-4	-0.6162977642382842	-2.3390941244708685	GNAL, CNTNAP5, GRM5, LY6H, THRB, EPHA6, GABRG3, KCTD16, ALCAM, CNTN4, DLGAP2, NEBL, CA11, DPP6, SYT1, WBSCR17, ATP2B1, RBFOX1, KCND2, CACNA1E, CALN1, PDE10A, XKR4, HS3ST4, GRIK2, RYR3, GABRB3, ADCY5, KCNQ5, NPTN, DRD2, SLC2A13, TENM2, SLC24A2, ELMOD1, FGF14, CDH8, CHRM3, GRIN2B, GALNT13, LRRTM4
HGG-G34R.V_vs_HGG-WT	Microglia	Mouse P3	Jessa et al 2019	1.6028209648982208e-4	3.722157524654687e-4	-0.6115726078036086	-2.34905784411551	CCL3L3, SUSD3, CCL3, P2RY6, BLNK, CRYBA4, CX3CR1, CCL18, CCL4, P2RY12, EHD4, PLD4, LAG3, CORO1A, PYCARD, CSF1R, NRROS, FAM105A, HEXB, SELPLG, GNA15, TMEM119, P2RY13, RAC2, UNC93B1, SLC15A3, AIF1, BIN2, VAV1, TNFAIP8L2, RGS10, PTGS1, CYTH4, FCGR2A, MYO1F, SPI1, LTC4S, HPGDS, FERMT3, ST20, APBB1IP, FCGR2B, PTPN6, CD33, ARHGAP30, LPCAT2, NCF1, PSMB8, PLEK, PTPRC, CD300A, HCK, ITGAM, ITGAM, RHOH, CD86, LY86, LAPTM5, RNASE4, IRF8, PTPN18, CD300C, TYROBP, BCL2A1, FCER1G, EVI2A, TNFRSF13B, CCL15, CCL15, IKZF1, CD53, C1QC, FCGR1B, CCL15-CCL14, CCL15-CCL14, CTSS, CRYBB1
HGG-G34R.V_vs_HGG-WT	Str/SVZ 14-SPN	Mouse P9	Anderson et al 2020	1.6100466913540493e-4	3.722157524654687e-4	-0.6220068783110526	-2.354699037175559	RELN, CNTNAP5, GRM5, RAMP1, DGKI, THRB, LYPD1, CSMD3, GABRG3, KCNMA1, KCTD16, CNTN4, DLGAP2, DPP6, STXBP5L, SERPINE2, ATP2B1, RBFOX1, LINGO2, CACNA1E, CALN1, PDE10A, GRIK2, RYR3, GABRB3, LRFN5, ADCY5, NEGR1, KCNQ5, NPTN, SLC2A13, TAC1, TENM2, BRINP1, ELMOD1, FGF14, CDH8, GRIN2B, CNTN3, GALNT13, GRIN2A, DTNB, CDH18, FOXP1, PDYN, MCTP1, HS6ST3, GPC6, CLVS1
HGG-G34R.V_vs_HGG-WT	Maturing neurons	Human ped/adult	Velmeshev et al 2019	1.607200257152041e-4	3.722157524654687e-4	-0.6179048261846068	-2.3587393039120976	CHD5, CACNA1B, CDH12, ERC2, RIMS2, EPHA6, ASIC2, KCNMA1, BCYRN1, KCTD16, CBLN2, CNTN4, DLGAP2, PRKCB, SYT1, STXBP5L, CACNA1C, WBSCR17, RALYL, CUX2, FAM153B, RBFOX1, LINGO2, MLIP, CAMK1D, DOK6, ERICH1-AS1, ARPP21, FRMPD4, GABRB3, ATP8A2, R3HDM1, LRFN5, SATB2, KCNQ5, TENM2, MYT1L, KCNH1, MIR137HG, PPFIA2, ANKRD30BL, CHRM3, HOMER1, CDH9, GRIN2B, FAM19A1, LRRTM4, FSTL4, NDST3, FAM19A2
HGG-G34R.V_vs_HGG-WT	Astrocytes 3	Mouse P3	Jessa et al 2019	1.5792798483891344e-4	3.722157524654687e-4	-0.6084321695020654	-2.3778937799070348	RELN, MSX2, GSTM5, RAMP1, HSPB8, FBXO2, MT-CO3, GLUD2, ID3, MT-CO1, ZNF423, PRKAG2, SDC4, SOCS3, GFAP, CLU, AGT, CIDEA, CPE, PLEC, SERPINF1, YWHAH, MT-ATP6, EMB, LAMP1, GSTM1, FAM84A, ID1, TMIE, MT-ND4, MT1H, MT1H, PAQR4, TMEM176A, TNFRSF21, SCD, IGFBP5, GRIN3A, CD63, MAMDC2, MT1G, MT1G, NTSR2, TMEM176B, GPR37, MMD2, CNP, PHGDH, IL6ST, MT1F, MT1F, APOE, TSC22D4, EMP2, SPARCL1, MGST1, FXYD6, MT1A, MT1A, PLA2G3, FXYD6-FXYD2, CD81, CXXC5, ID2
HGG-G34R.V_vs_HGG-WT	Str/SVZ 36-Interneurons	Mouse P9	Anderson et al 2020	1.6144656118824668e-4	3.722157524654687e-4	-0.6342527049975925	-2.4095167964506987	ZNF804B, TMEM130, NXPH1, VGF, ACHE, SYT13, NOS1, LY6H, CHODL, SHISA6, FAM189A1, NYAP2, IGSF21, SYNGR3, ARHGDIG, FAM155A, CBLN2, PTPRT, VSTM2B, UNC5D, OPCML, VSNL1, KCNC2, ALK, LINGO2, CGREF1, XKR4, SCN9A, CNTNAP3, GRIK4, MYO5B, SPINT2, ZMAT4, PTPRM, KLF5, GRIK1, ATP1A3, SPOCK1, HCN1, DISP2, CHRM3, GALNT14, MASP1, SST, KCNB2, TBC1D30, RIMS4, GRIN3A, RESP18, GALR1, ITGA8, GRIN2A, TACR1
HGG-G34R.V_vs_HGG-WT	Microglia	Mouse P0	Jessa et al 2019	1.6035920461834508e-4	3.722157524654687e-4	-0.6304301586369012	-2.417428282830885	CCL3L3, SUSD3, CCL3, P2RY6, BLNK, CRYBA4, CX3CR1, CCL18, P2RY12, C19orf38, EHD4, PLD4, CCR5, CSF1R, NRROS, LST1, FAM105A, HEXB, SELPLG, TMEM119, P2RY13, RAC2, UNC93B1, IRF5, SLC15A3, AIF1, BIN2, TNFAIP8L2, RGS10, CD48, PTGS1, CYTH4, FCGR2A, MYO1F, SPI1, LYN, ITGB2, LTC4S, HPGDS, FERMT3, ST20, APBB1IP, FCGR2B, PTPN6, CD33, ARHGAP30, LPCAT2, PSMB8, PTPRC, CD300A, HCK, ITGAM, ITGAM, RHOH, CD86, LY86, LAPTM5, IRF8, PTPN18, CD300C, TYROBP, BCL2A1, FCER1G, EVI2A, PARVG, TNFRSF13B, IKZF1, NCF2, ALOX5AP, CD53, C1QC, FCGR1B, LRRC25
HGG-G34R.V_vs_HGG-WT	Early Born Deep Layer/subplate Excitatory Neuron PFC	Human fetal	Nowakowski et al 2017	1.607200257152041e-4	3.722157524654687e-4	-0.6375556536559491	-2.433752764152013	GABRA5, GRM5, SUSD4, IGSF21, CSMD3, GABRG3, SYN3, MTUS2, KCNMA1, KHDRBS3, OPCML, VSNL1, HOOK1, RALYL, BACE2, CSGALNACT1, UNC13C, LINGO2, CALN1, COL19A1, MLIP, CACNG3, HS3ST4, C1orf95, GRIK2, CNTNAP3, ZFPM2, CAMKV, GNG8, SLC26A4, CNTN1, MYO5B, FOSL2, ABLIM3, NRCAM, OLFM3, NR4A2, IQCA1, KAZN, SH3GL2, CARD10, KCTD12, ELMOD1, KLHL1, KCNG1, GRIN2B, LRRTM4, ADAMTSL1, SLC35F2, SLC5A8, GPR37, CLSTN2, GUCY1A2, GPRIN3, CDH18
HGG-G34R.V_vs_HGG-WT	Str/SVZ 28-SPN	Mouse P9	Anderson et al 2020	1.6144656118824668e-4	3.722157524654687e-4	-0.6407394127283199	-2.4341597047232204	PRKAR2B, PTCHD4, CNTNAP5, CNTNAP5, GRM5, FRAS1, LY6H, SYNDIG1, CDH12, ERC2, RIMS2, CSMD3, RASGRF1, PTPRN2, SNAP25, DLGAP2, CA11, SYT1, LINGO2, CACNA1E, CALN1, DCC, GRIK2, CNTNAP3, GABRB3, PCDH17, LRFN5, NEGR1, OLFM3, FOXP2, KCNQ5, ZDBF2, GRIK1, RIMS1, TAC1, TENM2, KCNH1, PTPRR, GDA, LIN7A, RIT2, TCERG1L, GRIN2B, KCNB2, FSTL4, FAM19A2
HGG-G34R.V_vs_HGG-WT	Cortical excitatory neurons 2	Mouse E15.5	Jessa et al 2019	1.6090104585679806e-4	3.722157524654687e-4	-0.643969669701264	-2.454536184959848	HECW1, INA, NNAT, ISLR2, SNCB, LY6H, TAGLN3, RTN1, SYT4, ACTL6B, TUBB3, STMN2, APP, GNG3, TBR1, TSPAN13, REEP1, RAB3A, BZW2, NSG2, APLP1, UCHL1, BEX2, ARPP21, CELF4, NSG1, STMN3, GPR85, ELAVL3, MYT1L, PPP1R14C, CNIH2, SH3BP5, SERP2, DNER, FAM84A, PLXNA4, DPYSL3, CD200, NEUROD2, MAP1B, GAP43, EPHA7, ATPIF1, C16orf45, PCDH9, FEZ1, NR2F2, ANKRD12, TUBB2B, NCAM1, FXYD6, PAFAH1B3
HGG-G34R.V_vs_HGG-WT	Early and Late Born Excitatory Neuron V1	Human fetal	Nowakowski et al 2017	1.607200257152041e-4	3.722157524654687e-4	-0.6453566196703314	-2.4635315332550536	CHD5, LINGO1, NEFM, FAM49A, SYT4, KIAA1244, SCUBE1, STMN2, RNF182, CAMK2B, TSPAN13, NCDN, SHISA9, CDKL5, SERPINE2, APLP1, STK32B, B3GALT1, ARPP21, STC1, FGF12, CAMKV, GPR85, MYO5B, SATB2, TDRD7, SLCO3A1, VLDLR, GPR27, TENM2, ADRA2A, FAXC, PKIA, PCLO, ADCY1, WWC1, CNRIP1, GRIN2B, TBC1D30, SNCA, FAM19A1, BHLHE22, PLXNA4, ABLIM1, NDST3, NEUROD2, HIVEP2, ARG2, GAP43, NCALD, FAM124A, GUCY1A2, RIMBP2, SLC44A5, SLC8A1, MCTP1, HS6ST3, FLRT2
HGG-G34R.V_vs_HGG-WT	Glycolysis	Human fetal	Nowakowski et al 2017	1.607200257152041e-4	3.722157524654687e-4	-0.6459354234304643	-2.4657410113500986	PTPRN, NTRK2, PPP2R2C, CYP51A1, STX1A, FABP3, FABP3, CDKN1A, PEG3, NEBL, RAB3A, PRKCB, ZRSR2, ZRSR2, PFKP, DONSON, STC1, SPINT2, HK2, DHCR7, DACT3, VWA5A, VWA5A, ATP1A3, KDELR2, ZMAT3, GPI, GPI, ALDOA, ALDOA, ALDOA, AMPD2, FGF14, NIPAL3, SCD, SCD, SCD, SCD, CARS, ENO2, SRPR, PGK1, PGK1, NSF, CNN2, SEC61A1, ADAT1, GAL3ST4, ENO1, ENO1, SLC3A1, TXNIP, C22orf39, HK1, SEPHS2, RAB3B, CLEC4A, CLEC4A, CLEC4A, CLEC4A, CLEC4A, CLEC4A, GOLT1B, CREB3, EBP
HGG-G34R.V_vs_HGG-WT	Oligodendrocyte precursor cells	Mouse P3	Jessa et al 2019	1.6100466913540493e-4	3.722157524654687e-4	-0.6515669704565265	-2.4666031381442948	C1QL1, NXPH1, LHFPL3, RPRM, PCDH11Y, OLIG2, OLIG1, CCND1, LIMS2, B3GAT2, GPR17, SOX10, MDGA2, OPCML, SULF2, SERPINE2, PCDH11X, PPP1R16B, TNR, NKX2-2, TGFA, KCND2, SPATA6L, ANKRD11, MMP16, BRINP3, PHLDA1, SAPCD2, CNTN1, DNM3, TACC2, C14orf37, PPP1R14C, SLC1A1, BRINP1, MATN4, PRKCQ, PTPRE, PLLP, ZDHHC2, LBH, LNX1, FAM19A1, RASL11A, RESP18, NCALD
HGG-G34R.V_vs_HGG-WT	Early and Late Born Excitatory Neuron PFC	Human fetal	Nowakowski et al 2017	1.607200257152041e-4	3.722157524654687e-4	-0.6557992055533222	-2.5033942058105985	RPRM, GNAL, PCDH11Y, GRM5, SYNDIG1, RSPO3, FAM49A, KIAA1045, GABRA3, SYT4, SCUBE1, STMN2, FABP3, FABP3, CBLN2, CNTN4, NCDN, VSTM2L, RALYL, CALN1, NDRG1, STK32B, CCBE1, ARPP21, KCNV1, FGF12, MPPED1, PCDH17, ATP8A2, SATB2, DUSP4, KCNQ5, SLCO3A1, ADCY2, SPOCK1, LPHN3, PPP1R14C, ADRA2A, ELMOD1, SLITRK5, MAP3K9, FGF14, DISP2, PCDH10, GRIN2B, PEX5L, CPNE8, CDKN2D, TBC1D30, CNTN3, NDST3, HIVEP2, GAP43, SLC35F2
HGG-G34R.V_vs_HGG-WT	Str/SVZ 27-SPN	Mouse P9	Anderson et al 2020	1.6144656118824668e-4	3.722157524654687e-4	-0.6636622337220275	-2.5188610467394166	INHBA, CELF5, GNAL, NGEF, CNTNAP5, SV2C, PHYHIP, SYNDIG1, NRGN, GABRG3, RASGEF1A, CAMK4, HPCA, NPAS2, CAMK2B, KCTD16, PTPN5, CNTN4, PCP4L1, NEBL, FAM135B, WBSCR17, MME, ATP2B1, CYP11A1, CALN1, SYNDIG1L, PDE1B, PDE10A, HS3ST4, ARPP21, POU3F1, GPR6, RYR3, CX3CL1, ADCY5, ACVR1C, DRD2, SLC24A2, KCNIP2, CDH8, BCL11B, RGS9, CHRM3, SNCA, PPP3CA, GALNT13
HGG-G34R.V_vs_HGG-WT	VSVZ-1 OPC	Mouse adult	Mizrak et al 2019	1.6118633139909736e-4	3.722157524654687e-4	-0.6727603471055205	-2.5419640693990204	C1QL1, FAM89A, NXPH1, MEGF11, RPRM, OLIG2, G0S2, CALY, C1QL2, OLIG1, LY6H, RAMP1, CCND1, B3GAT2, KCNIP3, FAM155A, GPR17, GNG3, GSX1, VSTM2B, DPP6, SULF2, SUSD5, SERPINE2, TNR, BRINP3, PHLDA1, SAPCD2, TMEM179, NEU4, CNTN1, CDH13, TACC2, KANK1, SNX22, C14orf37, PPP1R14C, BRINP1, IGFBP3, MATN4, TMEM59L, TMEM255B, PLLP, ZDHHC2, TMEM121, XYLT1, LNX1, PPFIBP1, TCEAL3, VCAN, NCALD, C16orf45, OLFM2, CHST5
HGG-G34R.V_vs_HGG-WT	Str/SVZ 6-SPN	Mouse P9	Anderson et al 2020	1.6139444803098772e-4	3.722157524654687e-4	-0.6737133418823588	-2.551832126962887	GNAL, CPLX2, NGEF, RELN, CNTNAP5, GRM5, NRGN, LYPD1, SYT4, SCN2A, RASGEF1A, CAMK4, CAMK2B, KCTD16, SNAP25, DLGAP2, PCP4L1, PRKCB, NDRG4, RBFOX3, RPRML, ATP2B1, RBFOX1, LINGO2, CALN1, PDE1B, PDE10A, HS3ST4, ARPP21, RYR3, CX3CL1, LRFN5, ADCY5, KCNQ5, PRKCE, ATP2B2, TAC1, MYT1L, CALB1, GDA, ELMOD1, KCNIP2, CDH8, BCL11B, RGS9, GRIN2B, SNCA, PPP3CA
HGG-G34R.V_vs_HGG-WT	Str/SVZ 29-SPN	Mouse P9	Anderson et al 2020	1.6090104585679806e-4	3.722157524654687e-4	-0.6703812458852804	-2.555205785556978	ZNF804B, TMEM130, TRHDE, GRM5, CALY, LY6H, SHISA6, CSMD3, CA10, GABRG3, CACNA2D2, FAM155A, KCNMA1, SLC12A5, EFNB3, UNC5D, OPCML, DPP6, SYT1, VSNL1, HAP1, RBFOX1, LIN28B, LINGO2, XKR4, SCN9A, STMN3, KCNJ3, TMEFF2, SPINT2, LRFN5, ZMAT4, ZIC4, SLCO3A1, GRIK1, RIMS1, ATP1A3, TENM2, CCDC85A, ATP1B1, PPFIA2, HCN1, DISP2, DNER, CHRM3, GRIN2B, FAM19A1, LRRTM4, ADAMTSL1, RESP18, PGAP1, NLGN1, CDH18, SLC8A1, RASGRF2, DGKG, CHRM2, RYR2, DPP10
HGG-G34R.V_vs_HGG-WT	Str/SVZ 37-Ctx excitatory neurons	Mouse P9	Anderson et al 2020	1.6144656118824668e-4	3.722157524654687e-4	-0.6750391068936819	-2.5620407866879424	NPTX1, ZNF804B, GALNT9, CHRNA4, LINGO1, SYT13, KCNK9, FAM189A1, SLC6A7, IGSF21, SLC17A7, CA10, ASIC2, CWH43, LYPD6B, TBR1, CBLN2, CXCL12, KHDRBS3, SYT1, SV2B, MMP16, NRIP3, MLIP, PFKP, RAMP3, NOV, KCNV1, KCNJ3, ATP8A2, ST3GAL1, CDH13, FEZF2, SATB2, OLFM3, CNIH3, CCK, ADCY2, SPOCK1, SH3GL2, GABRA1, GLRA3, DISP2, CBLN1, CHRM3, CDH9, SDK1, PEX5L, PRICKLE1, ANGPT1, NEUROD2, ATP2B4, KIAA1217, NEUROD6, BMP3, ZDHHC22, ADAMTS18, RASGRF2, MCTP1, TSHZ3, CHRM2, RYR2, DPP10
HGG-G34R.V_vs_HGG-WT	Oligodendrocyte precursor cells	Mouse P6	Jessa et al 2019	1.6144656118824668e-4	3.722157524654687e-4	-0.678567264130221	-2.5754315408672923	C1QL1, NXPH1, LHFPL3, RPRM, PCDH11Y, OLIG2, CALY, OLIG1, LY6H, LYPD1, CSMD3, LIMS2, B3GAT2, GPR17, GNG3, SNAP25, SOX10, OPCML, SULF2, TCEAL6, PCDH11X, TNR, SYT16, KCND2, MMP16, BRINP3, BEX2, SAPCD2, NSG1, STMN3, CNTN1, TACC2, C1QL3, C14orf37, PPP1R14C, BRINP1, MATN4, PRKCQ, TCEAL5, TMEM255B, PTPRE, PLLP, ZDHHC2, LNX1, FAM19A1, GALNT13, TCEAL3, DPYSL3, RESP18, GAP43, NCALD
HGG-G34R.V_vs_HGG-WT	Excitatory Neuron V1 - late born	Human fetal	Nowakowski et al 2017	1.607200257152041e-4	3.722157524654687e-4	-0.6929917963006267	-2.64537015727173	GABBR2, INHBA, TRIM67, FRRS1L, NPY1R, RSPO3, NTRK2, NEFM, FAM49A, CDH12, KIAA1045, SYNGR3, SCN2A, C11orf87, SYN3, FABP3, FABP3, CAMK2B, UNC13A, CNTN4, DLGAP2, NEBL, SHISA9, MET, PRKCB, CALN1, CCBE1, ARPP21, FADS3, FRMPD4, CNTNAP3, FGF12, CAMKV, R3HDM1, ST3GAL1, CDH13, SPINT2, GNAZ, RAP1GAP, PRKCE, TENM2, PPP1R14C, CSMD2, RHOU, ELMOD1, SLITRK5, BCL6, CDH8, ADCY1, CHRM3, GRIN2B, PPFIBP1, KCNH5, FAM19A1, ABLIM1, SYBU, NEO1, GAP43, NCALD, C1orf115, PALM2, KLHL32, JAKMIP1, HOMER2, STX3
HGG-G34R.V_vs_HGG-WT	NRGN-expressing neurons 1	Human ped/adult	Velmeshev et al 2019	1.6090104585679806e-4	3.722157524654687e-4	-0.7109176905219874	-2.70971332659781	SNCB, LY6H, NEFM, NRGN, RTN1, STXBP1, SYT4, SLC17A7, STMN2, CAMK2A, SNAP25, YWHAG, RAB3A, SCN3B, DNM1, CREG2, SYT1, FAIM2, VSNL1, NDRG4, ATP2B1, PLD3, APLP1, PRNP, SCG5, UCHL1, BEX2, PGM2L1, CLU, CALM3, FTH1, NAPB, PKM, YWHAH, CCK, ATP1A3, CCDC85B, IDS, ATP1B1, YWHAB, CHN1, ALDOA, TMEM59L, DPYSL2, ACTB, SNCA, RTN4, PSAP, MAP1B, ENO2, CLSTN1, GAP43, ATP6V0B, NSF, DYNLL1, PEBP1, GAPDH
HGG-G34R.V_vs_HGG-WT	NRGN-expressing neurons 2	Human ped/adult	Velmeshev et al 2019	1.6090104585679806e-4	3.722157524654687e-4	-0.724248684021776	-2.7605253562107497	SEZ6L2, NRGN, RTN1, STXBP1, SYT4, SLC17A7, SCN2A, STMN2, APP, CAMK2A, SNAP25, YWHAG, RAB3A, PRKCB, SCN3B, DNM1, CREG2, SYT1, FAIM2, VSNL1, NDRG4, NSG2, ATP2B1, PLD3, PRNP, SCG5, UCHL1, BEX2, PGM2L1, PRKAR1B, CALM3, CADM3, NAPB, PKM, YWHAH, ATP2B2, CCK, ATP1A3, ATP2A2, IDS, ATP1B1, YWHAB, CHN1, ALDOA, TMEM59L, PPIA, DPYSL2, SNCA, RTN4, PSAP, MAP1B, ENO2, CLSTN1, GAP43, SYNGR1, NSF, DYNLL1, YWHAZ, PEBP1, GAPDH, PREPL, CALM1, ATP6AP2, TSPAN7
HGG-G34R.V_vs_HGG-WT	Cortical excitatory neurons	Mouse P3	Jessa et al 2019	1.6087516087516087e-4	3.722157524654687e-4	-0.7615448873025896	-2.898337794156366	GOLGA7B, HECW1, CPLX2, SHANK1, L1CAM, GABRA5, CALY, PSD, SLC17A6, SNCB, NRGN, SYT4, ACTL6B, SYT5, TUBB3, STMN2, ARHGDIG, DMTN, FABP3, GNG3, CAMK2B, RAB3A, SYT1, RBFOX3, RALYL, CUX2, APLP1, RBFOX1, CALN1, NDRG1, FAM57B, BEND6, MLIP, ARPP21, POU3F1, NSG1, STMN3, MPPED1, CAMKV, PRKAR1B, GPR85, LRFN5, ELAVL3, SATB2, CCK, MYT1L, CACNB3, PPFIA2, CNIH2, EFNA3, SERP2, KCTD13, CNTN2, GRIN2B, SNCA, BHLHE22, DPYSL3, CD200, NEUROD2, FAM19A2, MAP1B, GAP43
HGG-G34R.V_vs_HGG-WT	VSVZ-2 Neuron	Mouse adult	Mizrak et al 2019	1.6139444803098772e-4	3.722157524654687e-4	-0.7833303153505865	-2.9670296555959275	TMEM130, PTPRN, SYN1, GNAL, VGF, CPLX2, EEF1A2, HPCAL4, GRM5, CALY, CPLX1, PHYHIP, LY6H, RAB3C, FBXL16, AGAP2, GRIN1, RTN1, STXBP1, SYT4, SCN2A, RASGEF1A, HPCA, CAMK2B, SLC12A5, SNAP25, PTPN5, YWHAG, PEG3, NCDN, RAB3A, SCN2B, PRKCB, VSTM2L, DNM1, SULT4A1, SYT1, VSNL1, HAP1, NDRG4, NSG2, RBFOX1, PDE1B, ARPP21, CELF4, NSG1, NRSN2, CAMKV, PRKAR1B, CX3CL1, PNMAL2, PRKCE, ATP2B2, ATP1A3, GDA, ATP1B1, ELMOD1, WIPF3, CHN1, KCNIP2, DISP2, CLSTN3, ARF3
HGG-G34R.V_vs_HGG-WT	VSVZ-1 Neuron	Mouse adult	Mizrak et al 2019	1.6191709844559586e-4	3.722157524654687e-4	-0.8010137893046896	-3.0040030950975667	CDK5R2, TMEM130, CELF5, PTPRN, GNAL, VGF, CPLX2, DDN, HPCAL4, SH2D5, GRM5, CALY, PSD, PHYHIP, SNCB, RAB3C, SPTBN2, FBXL16, AGAP2, GRIN1, NRGN, SCN2A, RASGEF1A, CAMK2A, CAMK4, HPCA, CAMK2B, SLC12A5, SNAP25, PTPN5, NCDN, SCN2B, PRKCB, DNM1, SULT4A1, SYT1, VSNL1, HAP1, NDRG4, RBFOX3, RBFOX1, CALN1, PDE1B, PDE10A, VAT1L, ARPP21, CELF4, CAMKV, UNC80, CX3CL1, ADCY5, PRKCE, ATP2B2, MATK, ATP1A3, MYT1L, CNIH2, KCNIP2, RGS9, ARF3, GRIN2B, PPP3CA, KIFC2, ENO2, GAP43, KCNQ2, GRIN2A
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 5-Neurogenic progenitor	Mouse P9	Anderson et al 2020	2.3860653781913624e-4	4.824456651540483e-4	0.7455398731112917	2.903654990761493	DLX1, DLX2, SP8, DLX5, CDCA3, HMMR, CCNB1, KIF15, KIF23, SPC24, NUSAP1, CDCA8, LMNB1, CASC5, CDK1, TOP2A, DUT, NCAPD2, RACGAP1, FAM64A, SMC4, PRC1, TMPO, CENPE, DEK, ASPM, KIF11, ATAD2, BIRC5, SMC2, CENPA, CKS1B, H2AFZ, HJURP, CKAP2L, PSRC1, TUBA1B, SPC25, CDCA2, TPX2, PBK, CDCA7, CENPF, ARL6IP1, HMGN4, TUBB, MIS18BP1, HN1, CENPP, HNRNPAB, SP9, MDK, UBE2C, MXD3, H2AFX, TIAM2, MPPED2, CCND2, NUDT4, CCDC34, CCNA2, RRM2, HMGB1, SOX11, ECT2, EFCAB11, MKI67, CKAP2, TOX3, HMGB2
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 7-Neurogenic progenitor	Mouse P9	Anderson et al 2020	2.3747328425552126e-4	4.824456651540483e-4	0.7356764933560114	2.8556288963508725	DLX1, DLX2, CDCA3, TEAD2, E2F1, MMS22L, CLSPN, POU3F2, SNRPB, CENPM, CDCA8, LMNB1, HAT1, TOP2A, DUT, RAD51B, NASP, HELLS, SMC4, PRC1, TMPO, DEK, DCTPP1, ATAD2, BIRC5, SMC2, TIPIN, CENPA, DTL, CKS1B, H2AFZ, LIMA1, USP1, TUBA1B, SPC25, TPX2, LYAR, PBK, CDCA7, SIVA1, CENPF, DTYMK, HMGN4, H2AFY, SETBP1, CENPP, RANBP1, EGFR, CDK2AP1, HNRNPAB, MDK, UBE2C, FKBP3, H2AFX, CCND2, CCDC34, LSM4, SNRPD1, CCNA2, RRM2, HMGB1, SOX11
